Date,StateCode,State,County,Confirmed,Deaths,Recovered
3/19/2020,MO,Missouri,Christian,2,-,-
3/19/2020,MO,Missouri,Cole,2,-,-
3/19/2020,MO,Missouri,Greene,6,-,-
3/19/2020,MO,Missouri,Henry,1,-,-
3/19/2020,MO,Missouri,Jackson,2,-,-
3/19/2020,MO,Missouri,St. Louis City,3,-,-
3/19/2020,MO,Missouri,St. Louis County,8,-,-
3/19/2020,MN,Minnesota,Anoka,5,-,
3/19/2020,MN,Minnesota,Benton,1,-,
3/19/2020,MN,Minnesota,Blue Earth,2,-,
3/19/2020,MN,Minnesota,Carver,3,-,
3/19/2020,MN,Minnesota,Dakota,7,-,
3/19/2020,MN,Minnesota,Hennepin,33,-,
3/19/2020,MN,Minnesota,Martin,3,-,
3/19/2020,MN,Minnesota,Mower,1,-,
3/19/2020,MN,Minnesota,Nicollet,2,-,
3/19/2020,MN,Minnesota,Olmsted,6,-,
3/19/2020,MN,Minnesota,Ramsey,12,-,
3/19/2020,MN,Minnesota,Renville,1,-,
3/19/2020,MN,Minnesota,Rice,1,-,
3/19/2020,MN,Minnesota,Scott,1,-,
3/19/2020,MN,Minnesota,Stearns,4,-,
3/19/2020,MN,Minnesota,Wadena,1,-,
3/19/2020,MN,Minnesota,Waseca,1,-,
3/19/2020,MN,Minnesota,Washington,3,-,
3/19/2020,MN,Minnesota,Wright,2,-,
3/19/2020,MS,Mississippi,DeSoto,1,-,-
3/19/2020,MS,Mississippi,Forrest,1,-,-
3/19/2020,MS,Mississippi,Harrison,3,-,-
3/19/2020,MS,Mississippi,Holmes,1,-,-
3/19/2020,MS,Mississippi,Jackson,1,-,-
3/19/2020,MS,Mississippi,Jones,1,-,-
3/19/2020,MS,Mississippi,Pearl River,3,-,-
3/19/2020,MS,Mississippi,Smith,1,-,-
3/19/2020,MS,Mississippi,Walthall,1,-,-
3/19/2020,MS,Mississippi,Wilkinson,1,-,-
3/19/2020,MS,Mississippi,Winston,1,-,-
3/19/2020,MS,Mississippi,Yazoo,1,-,-
3/19/2020,OK,Oklahoma,Canadian,2,-,-
3/19/2020,OK,Oklahoma,Cleveland,9,-,-
3/19/2020,OK,Oklahoma,Custer,1,-,-
3/19/2020,OK,Oklahoma,Grady,1,-,-
3/19/2020,OK,Oklahoma,Jackson,1,-,-
3/19/2020,OK,Oklahoma,Kay,2,-,-
3/19/2020,OK,Oklahoma,Logan,1,-,-
3/19/2020,OK,Oklahoma,McClain,1,-,-
3/19/2020,OK,Oklahoma,Oklahoma,18,-,-
3/19/2020,OK,Oklahoma,Pawnee,1,-,-
3/19/2020,OK,Oklahoma,Payne,1,-,-
3/19/2020,OK,Oklahoma,Tulsa,5,-,-
3/19/2020,OK,Oklahoma,Washington,1,-,-
3/19/2020,OH,Ohio,Ashland,1,-,-
3/19/2020,OH,Ohio,Belmont,2,-,-
3/19/2020,OH,Ohio,Butler,8,-,-
3/19/2020,OH,Ohio,Clark,1,-,-
3/19/2020,OH,Ohio,Coshocton,2,-,-
3/19/2020,OH,Ohio,Cuyahoga,53,-,-
3/19/2020,OH,Ohio,Darke,1,-,-
3/19/2020,OH,Ohio,Delaware,2,-,-
3/19/2020,OH,Ohio,Franklin,10,-,-
3/19/2020,OH,Ohio,Geauga,1,-,-
3/19/2020,OH,Ohio,Hamilton,1,-,-
3/19/2020,OH,Ohio,Huron,1,-,-
3/19/2020,OH,Ohio,Lake,2,-,-
3/19/2020,OH,Ohio,Lorain,6,-,-
3/19/2020,OH,Ohio,Lucas,1,-,-
3/19/2020,OH,Ohio,Mahoning,5,-,-
3/19/2020,OH,Ohio,Medina,5,-,-
3/19/2020,OH,Ohio,Miami,1,-,-
3/19/2020,OH,Ohio,Montgomery,1,-,-
3/19/2020,OH,Ohio,Richland,1,-,-
3/19/2020,OH,Ohio,Stark,5,-,-
3/19/2020,OH,Ohio,Summit,6,-,-
3/19/2020,OH,Ohio,Trumbull,2,-,-
3/19/2020,OH,Ohio,Tuscarawas,1,-,-
3/19/2020,OH,Ohio,Total OH cases,119,-,-
3/19/2020,CT,Connecticut,Fairfield,102,-,-
3/19/2020,CT,Connecticut,Hartford,18,-,-
3/19/2020,CT,Connecticut,Litchfield,7,-,-
3/19/2020,CT,Connecticut,Middlesex,3,-,-
3/19/2020,CT,Connecticut,New Haven,23,-,-
3/19/2020,CT,Connecticut,Tolland,4,-,-
3/19/2020,CT,Connecticut,Windham,2,-,-
3/19/2020,FL,Florida,Alachua,11,-,-
3/19/2020,FL,Florida,Brevard,3,-,-
3/19/2020,FL,Florida,Broward,96,-,-
3/19/2020,FL,Florida,Charlotte,1,-,-
3/19/2020,FL,Florida,Citrus,3,-,-
3/19/2020,FL,Florida,Clay,4,-,-
3/19/2020,FL,Florida,Collier,18,-,-
3/19/2020,FL,Florida,Miami-Dade,101,-,-
3/19/2020,FL,Florida,Duval,15,-,-
3/19/2020,FL,Florida,Escambia,1,-,-
3/19/2020,FL,Florida,Gadsden,1,-,-
3/19/2020,FL,Florida,Hernando,4,-,-
3/19/2020,FL,Florida,Hillsborough,20,-,-
3/19/2020,FL,Florida,Indian River,1,-,-
3/19/2020,FL,Florida,Jackson,1,-,-
3/19/2020,FL,Florida,Lake,3,-,-
3/19/2020,FL,Florida,Lee,11,-,-
3/19/2020,FL,Florida,Leon,4,-,-
3/19/2020,FL,Florida,Manatee,9,-,-
3/19/2020,FL,Florida,Martin,1,-,-
3/19/2020,FL,Florida,Nassau,1,-,-
3/19/2020,FL,Florida,Okaloosa,5,-,-
3/19/2020,FL,Florida,Orange,19,-,-
3/19/2020,FL,Florida,Osceola,13,-,-
3/19/2020,FL,Florida,Palm Beach,29,-,-
3/19/2020,FL,Florida,Pasco,5,-,-
3/19/2020,FL,Florida,Pinellas,16,-,-
3/19/2020,FL,Florida,Polk,4,-,-
3/19/2020,FL,Florida,St. Johns,4,-,-
3/19/2020,FL,Florida,Santa Rosa,2,-,-
3/19/2020,FL,Florida,Sarasota,6,-,-
3/19/2020,FL,Florida,Seminole,8,-,-
3/19/2020,FL,Florida,Sumter,2,-,-
3/19/2020,FL,Florida,Volusia,9,-,-
3/19/2020,FL,Florida,Walton,1,-,-
3/19/2020,TX,Texas,Bell,1,-,-
3/19/2020,TX,Texas,Bexar,6,-,-
3/19/2020,TX,Texas,Bowie,1,-,-
3/19/2020,TX,Texas,Brazoria,2,-,-
3/19/2020,TX,Texas,Brazos,1,-,-
3/19/2020,TX,Texas,Collin,7,-,-
3/19/2020,TX,Texas,Dallas,20,-,-
3/19/2020,TX,Texas,Denton,4,-,-
3/19/2020,TX,Texas,DeWitt,1,-,-
3/19/2020,TX,Texas,El Paso,3,-,-
3/19/2020,TX,Texas,Fort Bend,9,-,-
3/19/2020,TX,Texas,Galveston,2,-,-
3/19/2020,TX,Texas,Gregg,1,-,-
3/19/2020,TX,Texas,Harris,10,-,-
3/19/2020,TX,Texas,Hays,3,-,-
3/19/2020,TX,Texas,Johnson,2,-,-
3/19/2020,TX,Texas,Lavaca,1,-,-
3/19/2020,TX,Texas,Matagorda,3,-,-
3/19/2020,TX,Texas,McLennan,6,-,-
3/19/2020,TX,Texas,Medina,1,-,-
3/19/2020,TX,Texas,Montgomery,3,-,-
3/19/2020,TX,Texas,Rusk,1,-,-
3/19/2020,TX,Texas,Smith,5,-,-
3/19/2020,TX,Texas,Tarrant,5,-,-
3/19/2020,TX,Texas,Travis,7,-,-
3/19/2020,TX,Texas,Webb,1,-,-
3/19/2020,TX,Texas,Williamson,2,-,-
3/19/2020,TX,Texas,Pending County Assignment,35,-,-
3/20/2020,PA,Pennsylvania,Adams,4,0,-
3/20/2020,PA,Pennsylvania,Allegheny,28,0,-
3/20/2020,PA,Pennsylvania,Beaver,3,0,-
3/20/2020,PA,Pennsylvania,Berks,5,0,-
3/20/2020,PA,Pennsylvania,Bucks,16,0,-
3/20/2020,PA,Pennsylvania,Centre,1,0,-
3/20/2020,PA,Pennsylvania,Chester,17,0,-
3/20/2020,PA,Pennsylvania,Cumberland,11,0,-
3/20/2020,PA,Pennsylvania,Delaware,23,0,-
3/20/2020,PA,Pennsylvania,Erie,1,0,-
3/20/2020,PA,Pennsylvania,Franklin,1,0,-
3/20/2020,PA,Pennsylvania,Lackawanna,4,0,-
3/20/2020,PA,Pennsylvania,Lancaster,2,0,-
3/20/2020,PA,Pennsylvania,Lebanon,1,0,-
3/20/2020,PA,Pennsylvania,Lehigh,2,0,-
3/20/2020,PA,Pennsylvania,Luzerne,2,0,-
3/20/2020,PA,Pennsylvania,Monroe,19,0,-
3/20/2020,PA,Pennsylvania,Montgomery,59,0,-
3/20/2020,PA,Pennsylvania,Northampton,10,1,-
3/20/2020,PA,Pennsylvania,Philadelphia,42,0,-
3/20/2020,PA,Pennsylvania,Pike,2,0,-
3/20/2020,PA,Pennsylvania,Potter,1,0,-
3/20/2020,PA,Pennsylvania,Washington,3,0,-
3/20/2020,PA,Pennsylvania,Wayne,1,0,-
3/20/2020,PA,Pennsylvania,Westmoreland,4,0,-
3/20/2020,PA,Pennsylvania,York,6,0,-
3/20/2020,NY,New York,Albany,70,0,0
3/20/2020,NY,New York,Allegany,2,0,0
3/20/2020,NY,New York,Broome,2,0,0
3/20/2020,NY,New York,Chenango,2,0,0
3/20/2020,NY,New York,Clinton,3,0,0
3/20/2020,NY,New York,Delaware,1,0,0
3/20/2020,NY,New York,Dutchess,36,0,0
3/20/2020,NY,New York,Erie,31,0,0
3/20/2020,NY,New York,Essex,1,0,0
3/20/2020,NY,New York,Fulton,1,0,0
3/20/2020,NY,New York,Genesee,1,0,0
3/20/2020,NY,New York,Greene,4,0,0
3/20/2020,NY,New York,Hamilton,2,0,0
3/20/2020,NY,New York,Herkimer,1,0,0
3/20/2020,NY,New York,Monroe,32,1,0
3/20/2020,NY,New York,Montgomery,2,0,0
3/20/2020,NY,New York,Nassau,754,3,0
3/20/2020,NY,New York,Niagara,4,0,0
3/20/2020,NY,New York,Oneida,4,0,0
3/20/2020,NY,New York,Onondaga,7,0,0
3/20/2020,NY,New York,Ontario,3,0,0
3/20/2020,NY,New York,Orange,84,0,0
3/20/2020,NY,New York,Putnam,5,0,0
3/20/2020,NY,New York,Rensselaer,6,0,0
3/20/2020,NY,New York,Rockland,101,1,0
3/20/2020,NY,New York,Saratoga,21,0,0
3/20/2020,NY,New York,Schenectady,14,0,0
3/20/2020,NY,New York,Schoharie,1,0,0
3/20/2020,NY,New York,Suffolk,374,3,0
3/20/2020,NY,New York,Sullivan,3,0,0
3/20/2020,NY,New York,Steuben,3,0,0
3/20/2020,NY,New York,Tioga,1,0,0
3/20/2020,NY,New York,Tompkins,11,0,0
3/20/2020,NY,New York,Ulster,9,0,0
3/20/2020,NY,New York,Warren,1,0,0
3/20/2020,NY,New York,Washington,1,0,0
3/20/2020,NY,New York,Wayne,1,0,0
3/20/2020,NY,New York,Westchester,"1,091",0,0
3/20/2020,NY,New York,Wyoming,2,0,0
3/20/2020,NY,New York,New York City,"5,151 [110]",26[111],1
3/20/2020,IL,Illinois,Adams,1,0,0
3/20/2020,IL,Illinois,Champaign,1,0,0
3/20/2020,IL,Illinois,Christian,1,0,0
3/20/2020,IL,Illinois,Clinton,3,0,0
3/20/2020,IL,Illinois,Cook,416,3,2
3/20/2020,IL,Illinois,Cumberland,1,0,0
3/20/2020,IL,Illinois,DuPage,57,0,0
3/20/2020,IL,Illinois,Jackson,1,0,0
3/20/2020,IL,Illinois,Kane,8,0,0
3/20/2020,IL,Illinois,Kankakee,1,0,0
3/20/2020,IL,Illinois,Kendall,2,0,0
3/20/2020,IL,Illinois,Lake,53,0,0
3/20/2020,IL,Illinois,LaSalle,1,0,0
3/20/2020,IL,Illinois,Madison,1,0,0
3/20/2020,IL,Illinois,McHenry,8,0,0
3/20/2020,IL,Illinois,McLean,4,0,0
3/20/2020,IL,Illinois,Peoria,3,0,0
3/20/2020,IL,Illinois,Sangamon,5,1,0
3/20/2020,IL,Illinois,St. Clair,3,0,0
3/20/2020,IL,Illinois,Washington,1,0,0
3/20/2020,IL,Illinois,Whiteside,1,0,0
3/20/2020,IL,Illinois,Will,11,1,0
3/20/2020,IL,Illinois,Williamson,1,0,0
3/20/2020,IL,Illinois,Winnebago,2,0,0
3/20/2020,IL,Illinois,Woodford,2,0,0
3/20/2020,LA,Louisiana,Ascension,3,0,-
3/20/2020,LA,Louisiana,Assumption,1,0,-
3/20/2020,LA,Louisiana,Bossier,5,0,-
3/20/2020,LA,Louisiana,Caddo,12,0,-
3/20/2020,LA,Louisiana,Calcasieu,3,0,-
3/20/2020,LA,Louisiana,Catahoula,1,1,-
3/20/2020,LA,Louisiana,DeSoto,2,0,-
3/20/2020,LA,Louisiana,East Baton Rouge,7,0,-
3/20/2020,LA,Louisiana,Iberia,2,0,-
3/20/2020,LA,Louisiana,Iberville,1,0,-
3/20/2020,LA,Louisiana,Jefferson,104,2,-
3/20/2020,LA,Louisiana,Lafayette,6,0,-
3/20/2020,LA,Louisiana,Lafourche,5,0,-
3/20/2020,LA,Louisiana,Livingston,1,0,-
3/20/2020,LA,Louisiana,Orleans,326,10,-
3/20/2020,LA,Louisiana,Plaquemines,1,0,-
3/20/2020,LA,Louisiana,Rapides,1,0,-
3/20/2020,LA,Louisiana,St. Bernard,5,0,-
3/20/2020,LA,Louisiana,St. Charles,7,0,-
3/20/2020,LA,Louisiana,St. James,1,1,-
3/20/2020,LA,Louisiana,St. John the Baptist,6,0,-
3/20/2020,LA,Louisiana,St. Landry,2,0,-
3/20/2020,LA,Louisiana,St. Tammany,12,0,-
3/20/2020,LA,Louisiana,Tangipahoa,1,0,-
3/20/2020,LA,Louisiana,Terrebonne,7,0,-
3/20/2020,LA,Louisiana,Washington,2,0,-
3/20/2020,LA,Louisiana,Webster,1,0,-
3/20/2020,LA,Louisiana,West Baton Rouge,3,0,-
3/20/2020,LA,Louisiana,Under Investigation,7,0,-
3/20/2020,MI,Michigan,Bay,1,0,-
3/20/2020,MI,Michigan,Charlevoix,1,0,-
3/20/2020,MI,Michigan,Clinton,1,0,-
3/20/2020,MI,Michigan,Eaton,2,0,-
3/20/2020,MI,Michigan,Genesee,1,0,-
3/20/2020,MI,Michigan,Ingham,7,0,-
3/20/2020,MI,Michigan,Jackson,1,0,-
3/20/2020,MI,Michigan,Kent,12,0,-
3/20/2020,MI,Michigan,Leelanau,1,0,-
3/20/2020,MI,Michigan,Livingston,3,0,-
3/20/2020,MI,Michigan,Macomb,86,0,-
3/20/2020,MI,Michigan,Midland,3,0,-
3/20/2020,MI,Michigan,Monroe,3,0,-
3/20/2020,MI,Michigan,Montcalm,1,0,-
3/20/2020,MI,Michigan,Oakland,184,1,-
3/20/2020,MI,Michigan,Otsego,1,0,-
3/20/2020,MI,Michigan,Ottawa,1,0,-
3/20/2020,MI,Michigan,St. Clair,7,0,-
3/20/2020,MI,Michigan,Washtenaw,16,0,-
3/20/2020,MI,Michigan,Wayne,216,2,-
3/20/2020,MI,Michigan,Out-of-State*,1,0,-
3/20/2020,MI,Michigan,"*Patient is not a resident, but is being treated within the state of Michigan.","*Patient is not a resident, but is being treated within the state of Michigan.","*Patient is not a resident, but is being treated within the state of Michigan.",-
3/20/2020,CO,Colorado,Adams,12,0,-
3/20/2020,CO,Colorado,Arapahoe,29,0,-
3/20/2020,CO,Colorado,Boulder,16,0,-
3/20/2020,CO,Colorado,Broomfield,2,0,-
3/20/2020,CO,Colorado,Crowley,1,1,-
3/20/2020,CO,Colorado,Clear Creek,2,0,-
3/20/2020,CO,Colorado,Denver,67,0,-
3/20/2020,CO,Colorado,Douglas,17,0,-
3/20/2020,CO,Colorado,Eagle,61,0,-
3/20/2020,CO,Colorado,El Paso,27,2,-
3/20/2020,CO,Colorado,Garfield,4,0,-
3/20/2020,CO,Colorado,Grand,3,0,-
3/20/2020,CO,Colorado,Gunnison,18,0,-
3/20/2020,CO,Colorado,Jefferson,37,0,-
3/20/2020,CO,Colorado,Larimer,7,0,-
3/20/2020,CO,Colorado,Mesa,1,0,-
3/20/2020,CO,Colorado,Morgan,2,0,-
3/20/2020,CO,Colorado,Park,1,0,-
3/20/2020,CO,Colorado,Pitkin,14,0,-
3/20/2020,CO,Colorado,Pueblo,3,0,-
3/20/2020,CO,Colorado,Rio Blanco,1,0,-
3/20/2020,CO,Colorado,Routt,2,0,-
3/20/2020,CO,Colorado,Summit,7,0,-
3/20/2020,CO,Colorado,Weld,9,1,-
3/20/2020,CO,Colorado,Yuma,9,1,-
3/20/2020,CO,Colorado,Unknown,20,0,-
3/20/2020,TN,Tennessee,Anderson,1,-,-
3/20/2020,TN,Tennessee,Blount,1,-,-
3/20/2020,TN,Tennessee,Bradley,1,-,-
3/20/2020,TN,Tennessee,Campbell,1,-,-
3/20/2020,TN,Tennessee,Cheatham,1,-,-
3/20/2020,TN,Tennessee,Cumberland,2,-,-
3/20/2020,TN,Tennessee,Davidson,101,-,-
3/20/2020,TN,Tennessee,Dickson,2,-,-
3/20/2020,TN,Tennessee,Dyer,1,-,-
3/20/2020,TN,Tennessee,Greene,1,-,-
3/20/2020,TN,Tennessee,Hamblen,1,-,-
3/20/2020,TN,Tennessee,Hamilton,5,-,-
3/20/2020,TN,Tennessee,Jefferson,1,-,-
3/20/2020,TN,Tennessee,Knox,3,-,-
3/20/2020,TN,Tennessee,Montgomery,1,-,-
3/20/2020,TN,Tennessee,Maury,1,-,-
3/20/2020,TN,Tennessee,Robertson,2,-,-
3/20/2020,TN,Tennessee,Rutherford,1,-,-
3/20/2020,TN,Tennessee,Sevier,1,-,-
3/20/2020,TN,Tennessee,Shelby,4 (30)[a],-,-
3/20/2020,TN,Tennessee,Sullivan,1,-,-
3/20/2020,TN,Tennessee,Sumner,11,-,-
3/20/2020,TN,Tennessee,Tipton,1,-,-
3/20/2020,TN,Tennessee,Washington,2,-,-
3/20/2020,TN,Tennessee,Williamson,35,-,-
3/20/2020,TN,Tennessee,Wilson,1,-,-
3/20/2020,TN,Tennessee,Other[b],40,-,-
3/20/2020,TN,Tennessee,Unknown,1,-,-
3/20/2020,OR,Oregon,Benton,2,0,-
3/20/2020,OR,Oregon,Clackamas,10,0,-
3/20/2020,OR,Oregon,Deschutes,8,0,-
3/20/2020,OR,Oregon,Douglas,1,0,-
3/20/2020,OR,Oregon,Grant,1,0,-
3/20/2020,OR,Oregon,Jackson,2,0,-
3/20/2020,OR,Oregon,Klamath,1,0,-
3/20/2020,OR,Oregon,Lane,2,1,-
3/20/2020,OR,Oregon,Linn,19,0,-
3/20/2020,OR,Oregon,Marion,17,0,-
3/20/2020,OR,Oregon,Multnomah,12,1,-
3/20/2020,OR,Oregon,Polk,1,0,-
3/20/2020,OR,Oregon,Umatilla,2,0,-
3/20/2020,OR,Oregon,Union,1,0,-
3/20/2020,OR,Oregon,Washington,31,1,-
3/20/2020,OR,Oregon,Yamhill,4,0,-
3/20/2020,SC,South Carolina,Abbeville,1,0,-
3/20/2020,SC,South Carolina,Aiken,1,0,-
3/20/2020,SC,South Carolina,Anderson,6,0,-
3/20/2020,SC,South Carolina,Beaufort,8,0,-
3/20/2020,SC,South Carolina,Berkeley,1,0,-
3/20/2020,SC,South Carolina,Calhoun,1,0,-
3/20/2020,SC,South Carolina,Charleston,5,1,-
3/20/2020,SC,South Carolina,Clarendon,1,0,-
3/20/2020,SC,South Carolina,Darlington,1,0,-
3/20/2020,SC,South Carolina,Dorchester,1,0,-
3/20/2020,SC,South Carolina,Fairfield,1,0,-
3/20/2020,SC,South Carolina,Florence,1,1,-
3/20/2020,SC,South Carolina,Greenville,12,0,-
3/20/2020,SC,South Carolina,Horry,8,0,-
3/20/2020,SC,South Carolina,Kershaw,36,0,-
3/20/2020,SC,South Carolina,Lancaster,3,0,-
3/20/2020,SC,South Carolina,Lee,1,0,-
3/20/2020,SC,South Carolina,Lexington,8,1,-
3/20/2020,SC,South Carolina,Orangeburg,2,0,-
3/20/2020,SC,South Carolina,Pickens,1,0,-
3/20/2020,SC,South Carolina,Richland,22,0,-
3/20/2020,SC,South Carolina,Saluda,1,0,-
3/20/2020,SC,South Carolina,Spartanburg,1,0,-
3/20/2020,SC,South Carolina,Sumter,1,0,-
3/20/2020,SC,South Carolina,York,1,0,-
3/20/2020,SC,South Carolina,Daily Sources Latest DHEC count[1] Mar 7 [18] • Mar 16 [19] • Mar 17 [20] • Mar 18 [21] • Mar 19 [22] • Mar 20 [23][17][16],Daily Sources Latest DHEC count[1] Mar 7 [18] • Mar 16 [19] • Mar 17 [20] • Mar 18 [21] • Mar 19 [22] • Mar 20 [23][17][16],Daily Sources Latest DHEC count[1] Mar 7 [18] • Mar 16 [19] • Mar 17 [20] • Mar 18 [21] • Mar 19 [22] • Mar 20 [23][17][16],-
3/20/2020,MD,Maryland,Anne Arundel,10,0,0
3/20/2020,MD,Maryland,Baltimore,13,1,0
3/20/2020,MD,Maryland,Baltimore City,11,0,0
3/20/2020,MD,Maryland,Calvert,1,0,0
3/20/2020,MD,Maryland,Carroll,4,0,0
3/20/2020,MD,Maryland,Charles,2,0,0
3/20/2020,MD,Maryland,Frederick,1,0,0
3/20/2020,MD,Maryland,Harford,5,0,0
3/20/2020,MD,Maryland,Howard,18,0,0
3/20/2020,MD,Maryland,Montgomery,51,0,3
3/20/2020,MD,Maryland,"Prince George's",31,1,0
3/20/2020,MD,Maryland,Talbot,1,0,0
3/20/2020,MD,Maryland,Wicomico,1,0,0
3/20/2020,MD,Maryland,Worcester,1,0,0
3/20/2020,NJ,New Jersey,Atlantic,3,0,0
3/20/2020,NJ,New Jersey,Bergen,195,2,1
3/20/2020,NJ,New Jersey,Burlington,17,0,0
3/20/2020,NJ,New Jersey,Camden,11,0,0
3/20/2020,NJ,New Jersey,Cape May,1,0,0
3/20/2020,NJ,New Jersey,Cumberland,1,0,0
3/20/2020,NJ,New Jersey,Essex,63,0,0
3/20/2020,NJ,New Jersey,Gloucester,3,0,0
3/20/2020,NJ,New Jersey,Hudson,55,0,0
3/20/2020,NJ,New Jersey,Hunterdon,11,0,0
3/20/2020,NJ,New Jersey,Mercer,22,0,0
3/20/2020,NJ,New Jersey,Middlesex,76,0,0
3/20/2020,NJ,New Jersey,Monmouth,53,1,0
3/20/2020,NJ,New Jersey,Morris,26,0,0
3/20/2020,NJ,New Jersey,Ocean,33,0,0
3/20/2020,NJ,New Jersey,Passaic,18,0,0
3/20/2020,NJ,New Jersey,Somerset,28,0,0
3/20/2020,NJ,New Jersey,Union,29,0,0
3/20/2020,NJ,New Jersey,Warren,3,0,1
3/20/2020,NJ,New Jersey,Under Investigation,98,8,0
3/20/2020,DE,Delaware,Kent,5,-,-
3/20/2020,DE,Delaware,New Castle,27,-,-
3/20/2020,DE,Delaware,Sussex,6,-,-
3/20/2020,VA,Virginia,Accomack,1,0,-
3/20/2020,VA,Virginia,Alexandria (City),3,0,-
3/20/2020,VA,Virginia,Arlington,17,0,-
3/20/2020,VA,Virginia,Botetourt County[32],1,0,-
3/20/2020,VA,Virginia,Charles City,1,0,-
3/20/2020,VA,Virginia,Charlottesville (City),1,0,-
3/20/2020,VA,Virginia,Chesterfield,5,0,-
3/20/2020,VA,Virginia,Fairfax,16,0,-
3/20/2020,VA,Virginia,Gloucester,1,0,-
3/20/2020,VA,Virginia,Goochland,1,0,-
3/20/2020,VA,Virginia,Hanover,1,0,-
3/20/2020,VA,Virginia,Harrisonburg (City),1,0,-
3/20/2020,VA,Virginia,Henrico,3,0,-
3/20/2020,VA,Virginia,James City,19,2,-
3/20/2020,VA,Virginia,Loudoun,9,0,-
3/20/2020,VA,Virginia,Newport News (City),1,0,-
3/20/2020,VA,Virginia,Norfolk (City),1,0,-
3/20/2020,VA,Virginia,Portsmouth (City),1,0,-
3/20/2020,VA,Virginia,Prince Edward,1,0,-
3/20/2020,VA,Virginia,Prince William,12,0,-
3/20/2020,VA,Virginia,Richmond (City),5,0,-
3/20/2020,VA,Virginia,Spotsylvania,1,0,-
3/20/2020,VA,Virginia,Stafford,2,0,-
3/20/2020,VA,Virginia,Virginia Beach (City),4,0,-
3/20/2020,VA,Virginia,Williamsburg (City),4,0,-
3/20/2020,VA,Virginia,York,3,0,-
3/20/2020,WA,Washington,Benton,2,1,-
3/20/2020,WA,Washington,Chelan,2,0,-
3/20/2020,WA,Washington,Clallam,1,0,-
3/20/2020,WA,Washington,Clark,6[3],3[4],-
3/20/2020,WA,Washington,Columbia,1,0,-
3/20/2020,WA,Washington,Cowlitz,2[5],0,-
3/20/2020,WA,Washington,Franklin,2,0,-
3/20/2020,WA,Washington,Grant,8,1,-
3/20/2020,WA,Washington,Grays Harbor,1,0,-
3/20/2020,WA,Washington,Island,19,1,-
3/20/2020,WA,Washington,Jefferson,4,0,-
3/20/2020,WA,Washington,King,793,67,-
3/20/2020,WA,Washington,Kitsap,12,0,-
3/20/2020,WA,Washington,Kittitas,4,0,-
3/20/2020,WA,Washington,Klickitat,2,0,-
3/20/2020,WA,Washington,Lewis,1,0,-
3/20/2020,WA,Washington,Lincoln,1,0,-
3/20/2020,WA,Washington,Mason,1,0,-
3/20/2020,WA,Washington,Pierce,83,1,-
3/20/2020,WA,Washington,Skagit,25,0,-
3/20/2020,WA,Washington,Snohomish,385,8,-
3/20/2020,WA,Washington,Spokane,11,0,-
3/20/2020,WA,Washington,Thurston,6,0,-
3/20/2020,WA,Washington,Whatcom,10,1[7],-
3/20/2020,WA,Washington,Yakima,10,0,-
3/20/2020,WA,Washington,(Unassigned),133,6,-
3/20/2020,AL,Alabama,Baldwin,2,-,-
3/20/2020,AL,Alabama,Calhoun,1,-,-
3/20/2020,AL,Alabama,Chambers,1,-,-
3/20/2020,AL,Alabama,Cullman,1,-,-
3/20/2020,AL,Alabama,Elmore,6,-,-
3/20/2020,AL,Alabama,Jackson,1,-,-
3/20/2020,AL,Alabama,Jefferson,50,-,-
3/20/2020,AL,Alabama,Lamar,1,-,-
3/20/2020,AL,Alabama,Lauderdale,1,-,-
3/20/2020,AL,Alabama,Lee,11,-,-
3/20/2020,AL,Alabama,Limestone,1,-,-
3/20/2020,AL,Alabama,Madison,7,-,-
3/20/2020,AL,Alabama,Mobile,2,-,-
3/20/2020,AL,Alabama,Montgomery,3,-,-
3/20/2020,AL,Alabama,Shelby,10,-,-
3/20/2020,AL,Alabama,St. Clair,1,-,-
3/20/2020,AL,Alabama,Talladega,1,-,-
3/20/2020,AL,Alabama,Tuscaloosa,4,-,-
3/20/2020,AL,Alabama,Walker,1,-,-
3/20/2020,AL,Alabama,Washington,1,-,-
3/20/2020,AR,Arkansas,Benton,1 - 4,0,-
3/20/2020,AR,Arkansas,Boone,1 - 4,0,-
3/20/2020,AR,Arkansas,Bradley,1 - 4,0,-
3/20/2020,AR,Arkansas,Clark,1 - 4,0,-
3/20/2020,AR,Arkansas,Cleburne,11 - 17,0,-
3/20/2020,AR,Arkansas,Cleveland,1 - 4,0,-
3/20/2020,AR,Arkansas,Craighead,1 - 4,0,-
3/20/2020,AR,Arkansas,Crittenden,1 - 4,0,-
3/20/2020,AR,Arkansas,Desha,1 - 4,0,-
3/20/2020,AR,Arkansas,Faulkner,1 - 4,0,-
3/20/2020,AR,Arkansas,Garland,5 - 10,0,-
3/20/2020,AR,Arkansas,Grant,1 - 4,0,-
3/20/2020,AR,Arkansas,Greene,1 - 4,0,-
3/20/2020,AR,Arkansas,Independence,1 - 4,0,-
3/20/2020,AR,Arkansas,Jefferson,11 - 17,0,-
3/20/2020,AR,Arkansas,Lincoln,1 - 4,0,-
3/20/2020,AR,Arkansas,Poinsett,1 - 4,0,-
3/20/2020,AR,Arkansas,Polk,1 - 4,0,-
3/20/2020,AR,Arkansas,Pope,1 - 4,0,-
3/20/2020,AR,Arkansas,Pulaski,18 - 24,0,-
